Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
860	105.738	0.122951	283.856	0.330065	110.951	0.129013	105.738	283.856	12.1911	0.0141756	9.5944	0.0111563	2979286	1740201	9186	1001132	858	3229	26538
731	0	0	577.158	0.789546	161.575	0.221033	0	577.158	3.73538	0.00510996	0	0	106016	28781	8506	37960	8874	0	3045
1260	452.452	0.359089	561.566	0.445688	391.951	0.311072	452.452	561.566	177.73	0.141055	191.025	0.151607	2400	16179	7537	10023	1685	588	0
1245	422.953	0.339721	118.892	0.0954959	0	0	422.953	118.892	66.573	0.0534723	50.3706	0.0404583	21125	1650388	14354	14918	14918	4526	0
8077	2093.82	0.259232	3305.96	0.409306	1173.68	0.145312	2093.82	3305.96	713.093	0.0882869	551.582	0.0682905	199916	4851822	169882	6281	6281	10208	2713
383	775.69	2.0253	131.173	0.342488	87.9815	0.229717	775.69	131.173	71.0452	0.185497	31.4217	0.0820409	273291	3536	36091	10780	10798	9270	2057
936	0	0	0	0	0	0	0	0	0	0	0	0	9112	114535	2859	4124	4104	3777	22174
367	0	0	0	0	0	0	0	0	0	0	0	0	157630	280707	184696	77287	27618	22304	1221
637	0	0	237.786	0.373291	110.951	0.174178	0	237.786	4.81514	0.00755909	6.71608	0.0105433	93981	188880	79118	63819	27960	889	3436
2745	191.539	0.0697775	169.573	0.0617752	97.8006	0.0356286	191.539	169.573	21.2158	0.00772889	21.1077	0.0076895	351280	614246	295552	228689	150029	7222	0
1006	260.769	0.259214	362.35	0.360189	0	0	260.769	362.35	23.8714	0.023729	66.2014	0.0658065	1447941	5961085	1126117	79359	42777	17546	24833
2298	1182.58	0.514611	2604.51	1.13338	479.035	0.208457	1182.58	2604.51	40.097	0.0174486	61.3082	0.026679	56344	11888	65236	0	0	0	2167
6962	2822.83	0.405463	2779.75	0.399275	1792.23	0.25743	2822.83	2779.75	260.66	0.0374403	341.561	0.0490607	1215526	3836590	1185492	839087	9627	9390	29002
1787	206.37	0.115484	202.964	0.113578	123.077	0.0688736	206.37	202.964	137.436	0.0769086	218.704	0.122386	581444	774993	597998	117529	30735	9079	46534
859	686.479	0.799161	2900.7	3.37684	168.675	0.196362	686.479	2900.7	7.88662	0.00918116	12.7126	0.0147993	338251	391	103876	12021	12021	2050	6024
487	63.0142	0.129393	74.6112	0.153206	134.988	0.277183	63.0142	74.6112	19.7129	0.0404782	60.4447	0.124117	1818804	703207	1639026	96259	15119	1686	0
477	60.4773	0.126787	154.187	0.323244	0	0	60.4773	154.187	7.79177	0.0163349	14.3916	0.0301711	1091945	483728	482589	125996	53024	4433	0
868	565.329	0.651301	745.412	0.85877	0	0	565.329	745.412	7.5656	0.00871613	15.8787	0.0182935	8466	267025	3408	6529	0	0	4352
1490	349.644	0.23466	1098.78	0.737435	0	0	349.644	1098.78	15.8024	0.0106056	57.2786	0.038442	2754543	3305504	2343427	2343872	1432943	715355	18307
420	0	0	499.378	1.189	0	0	0	499.378	6.14295	0.0146261	13.5281	0.0322098	306145	65406	36571	37441	3441	3353	36996
3122	459.062	0.147041	411.252	0.131727	430.088	0.13776	459.062	411.252	39.9073	0.0127826	99.7818	0.0319609	1021737	818968	740171	2272	1785	6375	44007
2688	511.131	0.190153	662.321	0.246399	463.365	0.172383	511.131	662.321	35.5664	0.0132315	25.4731	0.00947661	433850	236469	235333	55820	15520	11418	55673
629	0	0	0	0	0	0	0	0	31.4151	0.0499446	44.9978	0.0715386	13735	124584	24766	13565	13565	2734	2726
8018	2911	0.363058	6746.15	0.841376	4135.25	0.515746	2911	6746.15	131.037	0.0163429	188.05	0.0234535	24916	121595	5917	5826	5806	5758	0
1565	327.329	0.209156	0	0	0	0	327.329	0	24.1122	0.0154071	34.5399	0.0220702	130806	2746	56201	5107	509	7557	42875
1046	668.378	0.638985	289.062	0.27635	769.268	0.735438	668.378	289.062	12.3516	0.0118084	0	0	71356	71714	72624	58228	2648	2230	13425
1675	559.88	0.334257	2884.74	1.72223	1984.06	1.18452	559.88	2884.74	18.9104	0.0112898	56.4151	0.0336807	538450	4665754	29580	243680	3853	11857	15159
1069	105.738	0.0989129	182.307	0.17054	0	0	105.738	182.307	9.04663	0.0084627	0	0	8932	71466	4838	5209	2009	1769	5674
842	317.215	0.37674	0	0	0	0	317.215	0	14.6935	0.0174507	6.71608	0.00797634	1032401	197605	254235	17688	959	737	30484
1519	1551.88	1.02165	195.856	0.128938	16702.1	10.9954	1551.88	195.856	27.0086	0.0177805	21.1077	0.0138958	192258	0	130589	38418	34567	0	0
654	0	0	0	0	0	0	0	0	1.39347	0.00213069	5.61272	0.00858215	410190	46021	46071	49502	46482	1302	61594
994	192.781	0.193944	237.785	0.23922	271.26	0.272897	192.781	237.785	44.2482	0.0445153	89.9475	0.0904905	2625662	2922884	2738739	0	0	21157	4029
1505	468.386	0.31122	459.382	0.305237	86.9833	0.0577962	468.386	459.382	42.6359	0.0283295	54.7841	0.0364014	1518766	688413	864099	864798	20420	9246	2753
2251	709.725	0.315293	1733.69	0.770187	141.907	0.0630417	709.725	1733.69	33.4287	0.0148506	35.931	0.0159623	19277	476785	10405	10771	10751	0	0
962	968.079	1.00632	142.405	0.14803	3.69408	0.00384	968.079	142.405	24.674	0.0256486	14.1997	0.0147606	288203	25829	29562	1776	1796	1312	0
1767	0	0	0	0	0	0	0	0	0	0	0	0	199676	49573	94197	18959	19903	772	30456
2107	832.608	0.395163	46.212	0.0219326	2196.31	1.04239	832.608	46.212	3.72079	0.00176592	7.67552	0.00364287	378532	553	53517	2289	2309	44	41503
883	114.33	0.129479	69.7594	0.0790028	38.8376	0.0439836	114.33	69.7594	2.87449	0.00325537	0	0	2034279	2146032	1925450	1925897	24622	12282	1495
551	688.26	1.24911	499.075	0.905762	116.855	0.212077	688.26	499.075	7.51453	0.013638	8.58699	0.0155844	77616	7187	11580	0	0	2628	1702
1552	0	0	111.949	0.0721322	28.7831	0.0185458	0	111.949	14.0806	0.00907257	22.0671	0.0142185	408363	39478	342593	34278	315	51470	356
1069	833.273	0.779488	340.273	0.31831	68.4203	0.0640041	833.273	340.273	22.3174	0.0208769	48.2598	0.0451449	59051	266763	36654	37516	1735	942	0
1272	267.361	0.210189	453.774	0.35674	179.124	0.140821	267.361	453.774	1370.81	1.07768	617.879	0.485754	38	836185	843	4470	3408	22807	11808
791	298.723	0.377653	284.31	0.359431	50.6896	0.064083	298.723	284.31	5.74169	0.00725877	13.768	0.0174058	931763	4763962	377522	377647	179458	2560	16281
445	210.243	0.472456	889.887	1.99975	39.7894	0.0894143	210.243	889.887	0	0	0	0	773089	421597	39319	39639	7538	16035	22964
1194	3.67784	0.00308027	0	0	0	0	3.67784	0	4.29715	0.00359895	0	0	2164651	5960764	2178521	7388	14068	10391	2542
4354	0	0	0	0	0	0	0	0	0	0	0	0	188651	4215	29167	18685	18725	5489	9201
908	262.85	0.289483	1932.71	2.12853	367.986	0.405271	262.85	1932.71	11.0602	0.0121809	7.67552	0.00845322	177788	62930	145554	64507	15306	692	61727
1259	99.9856	0.0794167	0	0	79.3985	0.0630648	99.9856	0	9.33845	0.00741735	22.0671	0.0175275	599943	95314	83995	64840	5274	3289	0
1471	342.42	0.23278	328.912	0.223598	0	0	342.42	328.912	51.3615	0.0349161	37.4182	0.0254372	625590	379504	383614	401841	49715	771	13266
1700	105.738	0.0621988	414.61	0.243888	50.2412	0.0295537	105.738	414.61	21.887	0.0128747	45.5734	0.0268079	32261	889857	15420	9156	0	48	15195
651	64.3622	0.0988667	386.328	0.593438	158.388	0.243299	64.3622	386.328	11.5199	0.0176956	13.4322	0.0206331	77574	236442	36013	24965	11985	874	4201
837	486.474	0.581211	687.261	0.821101	11423.9	13.6486	486.474	687.261	19.9755	0.0238656	38.9053	0.0464819	4068	170020	0	805	0	771	0
960	329.343	0.343065	828.579	0.863103	0	0	329.343	828.579	36.0406	0.0375423	30.1264	0.0313817	264582	73198	22096	22464	8959	6818	1726
805	105.738	0.131351	0	0	62.8034	0.0780167	105.738	0	11.2353	0.0139569	7.67552	0.00953481	2820855	8322696	695243	2817002	162722	6293	4302
3963	4119.42	1.03947	1923.07	0.485257	946.311	0.238786	4119.42	1923.07	77.998	0.0196815	100.741	0.0254204	475619	292636	548689	53752	78041	460	3221
921	0	0	0	0	0	0	0	0	3.79375	0.00411916	10.6018	0.0115112	556283	1028038	331874	516813	113573	960	15293
944	0	0	0	0	0	0	0	0	0	0	0	0	42887	19538	26838	48536	8512	8004	15086
704	118.245	0.167962	0	0	95.8757	0.136187	118.245	0	16.78	0.0238353	19.7645	0.0280745	587013	134204	174716	8782	8598	2319	0
904	422.953	0.467868	414.629	0.45866	85.5091	0.0945897	422.953	414.629	18.1662	0.0200954	6.71608	0.00742929	290699	84899	8935	1893	1933	0	2881
427	806.987	1.8899	214.248	0.501752	33.7214	0.0789728	806.987	214.248	1.16731	0.00273374	0	0	13841	160532	79007	20763	20820	1774	0
577	211.477	0.366511	204.593	0.354581	193.169	0.334782	211.477	204.593	12.3589	0.0214192	0	0	410801	732952	402051	403265	65406	40211	96501
748	1268.86	1.69634	594.498	0.794783	221.887	0.29664	1268.86	594.498	9.45518	0.0126406	17.126	0.0228957	31578	15752	17183	37242	17601	2124	50551
1122	303.38	0.270392	921.369	0.821184	155.663	0.138737	303.38	921.369	13.6356	0.0121529	28.7832	0.0256535	2875809	187249	306599	63725	30245	1110	91388
601	0	0	55.7038	0.0926852	51.8801	0.086323	0	55.7038	1.70719	0.00284058	3.88573	0.00646544	0	234924	6920	9093	2709	0	24530
1172	0	0	594.504	0.507256	0	0	0	594.504	9.07581	0.00774387	32.0453	0.0273424	389700	1922917	405900	407928	407948	2584	3484266
1417	662.651	0.467643	924.793	0.652642	215.283	0.151929	662.651	924.793	8.90071	0.00628138	23.0266	0.0162502	511700	125190	123762	370480	25191	12440	2956
816	611.027	0.748808	912.02	1.11767	90.521	0.110933	611.027	912.02	0	0	0	0	3252941	3159215	839286	165821	36054	12505	0
768	149.872	0.195146	143.662	0.187059	0	0	149.872	143.662	5.39879	0.00702968	9.49846	0.0123678	8526	124444	22944	21273	10371	410	7156
2000	273.592	0.136796	1073.31	0.536657	261.765	0.130883	273.592	1073.31	14.8832	0.00744158	13.4322	0.00671608	1506	115465	35474	35782	31402	0	0
1522	540.621	0.355204	257.5	0.169186	394.49	0.259192	540.621	257.5	0	0	0	0	1128227	124182	77815	464619	27349	0	15264
646	63.228	0.0978762	287.866	0.445614	60.1096	0.0930489	63.228	287.866	4.97564	0.00770223	44.4221	0.0687648	8755	183761	63308	17307	17307	355	20036
969	176.205	0.181842	157.923	0.162976	0	0	176.205	157.923	14.7372	0.0152087	33.8682	0.0349518	236975	202170	229544	230329	20334	3587	6697
762	250.242	0.328402	745.486	0.978328	156.859	0.205852	250.242	745.486	8.03252	0.0105414	41.3519	0.0542675	784552	1979403	961021	149387	13152	11936	28132
2904	865.129	0.297909	467.846	0.161104	185.061	0.0637263	865.129	467.846	55.8264	0.019224	53.7286	0.0185016	40819	510399	28375	1993	1993	0	9162
997	149.549	0.149999	488.96	0.490432	98.6776	0.0989745	149.549	488.96	2.33461	0.00234164	0	0	846448	409952	774980	322615	30611	2555	0
1487	100.221	0.0673982	118.892	0.0799545	0	0	100.221	118.892	6.44936	0.00433717	24.1299	0.0162272	35916	1475648	61189	12619	12619	3854	0
1916	403.653	0.210675	377.526	0.197038	486.56	0.253946	403.653	377.526	14.9269	0.00779067	11.8011	0.00615924	513635	803104	397291	378245	7246	7264	43236
1968	129.693	0.0659009	343.502	0.174544	76.7691	0.0390087	129.693	343.502	7.0768	0.00359593	7.67552	0.00390016	5046	1261456	71330	11836	14847	23459	1209
1126	0	0	0	0	119.767	0.106365	0	0	7.51453	0.00667365	13.72	0.0121847	914514	1171792	862942	13814	13787	225	19108
6296	23984.3	3.80946	1391.55	0.221021	144486	22.9488	23984.3	1391.55	3168.83	0.503308	2177.59	0.345869	513932	56342	124119	119477	119641	16198	135231
1154	883.754	0.765818	227.874	0.197465	185.285	0.160559	883.754	227.874	11.5782	0.0100331	9.83426	0.00852189	343220	30281	162858	236983	15476	13175	1552849
922	0	0	0	0	0	0	0	0	16.9187	0.0183499	19.9084	0.0215926	38656	512891	36303	22654	8730	7310	34953
1006	117.577	0.116876	0	0	0	0	117.577	0	5.58848	0.00555515	8.63496	0.00858346	266980	123865	305547	42783	42787	1603	0
2363	705.653	0.298626	356.685	0.150946	0	0	705.653	356.685	21.1793	0.00896289	37.4182	0.015835	111620	110913	24419	24937	6493	2572	0
1483	28.9489	0.0195205	168.942	0.113919	0	0	28.9489	168.942	12.2202	0.00824022	2.83035	0.00190853	526424	827444	521723	10368	10808	2788	5931
1036	27.4825	0.0265275	271.942	0.262492	0	0	27.4825	271.942	3.45815	0.00333798	14.3916	0.0138915	376544	74017	24900	25785	25285	495	12853
645	137.65	0.213411	528.996	0.820149	288.262	0.446918	137.65	528.996	4.82973	0.00748795	0	0	823769	86538	496084	54461	54399	192	10661
662	13.077	0.0197537	0	0	0	0	13.077	0	3.15173	0.00476092	0	0	249499	143440	144486	145385	77428	1907	8246
1839	3812.08	2.07291	649.984	0.353444	393.597	0.214028	3812.08	649.984	79.5155	0.0432384	120.841	0.0657104	1963546	2298974	706518	427501	9318	3793	0
1001	35.8589	0.0358231	116.909	0.116792	91.8216	0.0917299	35.8589	116.909	40.9725	0.0409315	47.3004	0.0472532	438282	186635	41955	26057	8332	10272	9196
700	319.222	0.456032	595.834	0.851192	162.301	0.231859	319.222	595.834	17.2032	0.024576	14.3916	0.0205594	13942642	13914857	6897601	6610593	6608067	5170022	7003397
1129	0	0	74.6718	0.0661398	101.12	0.0895663	0	74.6718	8.22951	0.0072892	21.5394	0.0190783	3421364	3973075	3456734	3413027	1330607	9435	164609
748	74.5392	0.0996514	187.831	0.251111	0	0	74.5392	187.831	11.1478	0.0149034	23.6022	0.0315538	294150	138251	283153	115089	53451	2735	0
749	6.88761	0.00919574	366.932	0.489896	164.991	0.220281	6.88761	366.932	10.8414	0.0144744	6.71608	0.00896673	6432526	6871748	6234953	3594415	3249833	3129142	3219404
1895	528.689	0.278992	180.32	0.0951557	165.653	0.0874157	528.689	180.32	48.7205	0.02571	85.3902	0.0450608	0	71069	0	0	0	0	561095
1496	61.9984	0.0414428	494.411	0.330489	222.368	0.148642	61.9984	494.411	16.5466	0.0110605	33.3885	0.0223185	2933982	3011807	2629960	641978	62135	13208	6973
3763	3218.04	0.85518	1951.03	0.518478	568.038	0.150953	3218.04	1951.03	31.8456	0.00846281	36.4587	0.00968874	22056	475536	49898	35572	4817	4557	10637
641	75.0589	0.117097	0	0	11.3739	0.017744	75.0589	0	2.49512	0.00389254	17.3179	0.027017	0	25128	3172	7776	536	511	2162
1787	540.944	0.302711	1134.24	0.634716	91.3283	0.0511071	540.944	1134.24	32.8013	0.0183555	58.8617	0.0329388	4446	92317	21727	16013	2965	690	661
1248	143.681	0.115129	0	0	53.3941	0.0427838	143.681	0	3.96155	0.00317432	29.7427	0.0238323	4104	142398	7067	7957	7977	0	0
1167	0	0	0	0	35.1069	0.0300831	0	0	9.04662	0.00775203	15.0152	0.0128665	1307	1007198	87739	15638	0	5130	8354
751	28.904	0.0384874	0	0	73.1556	0.097411	28.904	0	13.3657	0.0177971	7.67552	0.0102204	2501743	3047046	2614820	123114	24122	6961	5038
979	0	0	0	0	0	0	0	0	0	0	0	0	754633	2218368	346292	107642	20862	632	151103
810	211.476	0.261081	237.785	0.293561	51.2671	0.0632927	211.476	237.785	13.694	0.0169061	0	0	121451	557483	111440	19755	19703	0	4254
1224	1014.76	0.829056	388.836	0.317677	289.499	0.236519	1014.76	388.836	47.7355	0.0389996	11.993	0.00979821	29	1355961	19369	1296062	1161817	7842	1161584
749	119.53	0.159586	0	0	70.3966	0.0939874	119.53	0	0.109435	0.000146108	7.67552	0.0102477	240907	339141	236177	107091	11965	9334	0
649	0	0	0	0	0	0	0	0	0	0	0	0	185114	678	30325	19843	19883	6647	10359
1102	292.184	0.265139	253.033	0.229613	227.973	0.206872	292.184	253.033	84.7902	0.0769421	71.8141	0.0651671	0	55736	8192	9010	8530	4227	4467
792	0	0	0	0	0	0	0	0	0	0	6.71608	0.0084799	36	729271	1469	13415	5655	2714	0
7558	2153.65	0.28495	3102.85	0.410538	985.168	0.130348	2153.65	3102.85	4215.23	0.557718	2060.83	0.272669	191849	339020	138096	98126	26235	20068	7267
1621	883.649	0.545126	709.006	0.437388	2491.57	1.53706	883.649	709.006	0	0	0	0	121201	75864	53335	25424	25364	2141	0
993	0	0	69.3361	0.0698249	928.488	0.935033	0	69.3361	51.9452	0.0523113	143.58	0.144592	1932498	2104393	465237	475281	419337	3877	115290
1393	356.256	0.255748	1530.46	1.09868	278.438	0.199884	356.256	1530.46	12.2932	0.00882497	13.4322	0.00964262	51568	115400	38405	38720	8229	170	6953
1206	211.477	0.175354	237.794	0.197176	221.902	0.183999	211.477	237.794	4.61086	0.00382327	18.4692	0.0153144	733	197733	41405	34716	31730	0	10002
1126	333.312	0.296014	362.553	0.321983	229.167	0.203523	333.312	362.553	12.1983	0.0108333	79.6335	0.0707225	215233	179192	194861	52894	444	0	476
695	312.424	0.449531	1185.08	1.70515	64.8754	0.0933459	312.424	1185.08	7.25918	0.0104449	12.2329	0.0176012	206953	6942	121047	17425	17398	797	33337
1513	36.0882	0.0238521	55.9269	0.0369642	0	0	36.0882	55.9269	4.23149	0.00279675	6.71608	0.00443892	340803	19205	154384	6656	5234	1040	2666
609	64.5209	0.105946	318.214	0.522519	45.6252	0.0749183	64.5209	318.214	1.16731	0.00191676	14.3916	0.0236315	179145	132866	102594	98961	98961	576	8831
1221	695.533	0.569642	518.794	0.424893	473.737	0.387991	695.533	518.794	2.04279	0.00167304	0	0	2325	352878	15088	15683	4208	1366	0
949	0	0	0	0	0	0	0	0	0	0	0	0	667	87042	60780	62172	18294	612	0
738	0	0	57.4258	0.0778128	8.91744	0.0120833	0	57.4258	1.33511	0.00180909	7.1958	0.00975041	113070	16454	88280	88674	10068	2253	3508
3223	579.132	0.179687	1687.56	0.523598	366.226	0.113629	579.132	1687.56	67.339	0.0208933	58.5259	0.0181588	1609865	26909	59669	60134	44774	19532	231392
760	100.411	0.13212	120.32	0.158316	0	0	100.411	120.32	4.52331	0.00595173	17.2699	0.0227236	508828	586583	456093	473814	20679	8661	512
1826	0	0	0	0	0	0	0	0	4.85891	0.00266096	13.72	0.00751369	155602	41520	195290	40363	0	6898	54101
1265	419.637	0.331729	1534.09	1.21272	336.048	0.265651	419.637	1534.09	27.2712	0.0215583	40.6323	0.0321204	573488	115872	367894	67635	67643	1227	10949
2953	0	0	0	0	0	0	0	0	0	0	0	0	2930616	163696	309214	132201	19576	31742	352242
695	65.9497	0.0948916	270.465	0.389158	60.4492	0.0869773	65.9497	270.465	1.16731	0.00167958	14.1038	0.0202932	5677	164298	24946	0	0	0	8195
931	850.717	0.913767	3201.06	3.43831	4062.23	4.36329	850.717	3201.06	13.2197	0.0141995	10.1221	0.0108723	12067	348	0	6302	5879	573	2616
1046	361.028	0.345152	220.241	0.210555	179.36	0.171473	361.028	220.241	19.1949	0.0183508	12.7126	0.0121535	11989	459217	7472	30818	0	0	15423
829	284.535	0.343227	488.349	0.589082	117.553	0.141801	284.535	488.349	1.32781	0.0016017	0	0	1011129	182258	116414	13900	3800	113	4340
1149	584.096	0.508352	211.004	0.183641	45.9108	0.0399572	584.096	211.004	9.2363	0.00803856	9.21062	0.00801621	63918	304692	44740	15266	15289	11405	16245
1475	815.89	0.553146	1018.45	0.690472	160.54	0.10884	815.89	1018.45	0	0	0	0	377429	847009	38598	18363	4614	0	6954
472	339.451	0.719175	67.9289	0.143917	31.125	0.0659429	339.451	67.9289	20.8875	0.0442532	21.7793	0.0461426	4912	5192	6583	13916	656	647	0
1517	58.7606	0.0387348	180.752	0.119151	251.388	0.165714	58.7606	180.752	571.762	0.376903	1128.3	0.743772	513352	186157	41845	52996	41949	49016	8642
1064	173.127	0.162713	0	0	49.1324	0.0461771	173.127	0	9.42599	0.00885901	38.5695	0.0362495	4557883	20997364	1218529	4211403	42525	0	981909
869	13.7919	0.015871	118.892	0.136815	0	0	13.7919	118.892	4.25337	0.00489456	18.3733	0.021143	42407	41966	21589	21422	21435	1655	0
912	0	0	76.7375	0.084142	0	0	0	76.7375	1.8604	0.00203991	0	0	283374	126610	50242	47328	17702	2521	30122
561	228.13	0.406648	167.902	0.29929	205.515	0.366336	228.13	167.902	3.90318	0.00695754	6.71608	0.0119716	376	90274	48363	48015	11435	539	13616
1311	146.283	0.111581	141.151	0.107667	0	0	146.283	141.151	6.31804	0.00481926	20.1483	0.0153686	191304	60411	178860	162	197	972	68626
1935	1164.29	0.601701	530.034	0.273919	538.408	0.278247	1164.29	530.034	27.8913	0.0144141	37.9938	0.0196351	1013262	4897628	7036	8061	481	5409	24531
898	0	0	71.3321	0.0794344	0	0	0	71.3321	6.56609	0.00731191	7.67552	0.00854735	1239467	27834	105320	24132	10559	13294	17939
696	267.804	0.384775	258.545	0.371472	199.314	0.286371	267.804	258.545	7.24459	0.0104089	3.5979	0.0051694	1163918	206055	298466	54567	9469	6277	12457
674	105.738	0.156881	118.892	0.176398	110.951	0.164616	105.738	118.892	23.3388	0.0346274	53.8726	0.0799296	1133582	5411268	1068006	730302	0	9024	0
662	0	0	0	0	0	0	0	0	49.7492	0.0751498	55.0239	0.0831177	7978	69528	938	2399	475	5848	7261
1184	320.674	0.27084	1421.29	1.20042	73.376	0.061973	320.674	1421.29	27.7308	0.0234213	32.4771	0.0274299	393516	153556	331678	165000	18685	1786	5906
767	125.488	0.163609	941.261	1.2272	19.9435	0.026002	125.488	941.261	0	0	0	0	1724127	1959688	1850635	584527	164408	8119	694
834	91.946	0.110247	104.031	0.124737	79.5787	0.0954181	91.946	104.031	2.55348	0.00306173	14.2957	0.0171411	178489	23983	165791	1290	1283	1244	1179
7458	3460.3	0.463972	2480.59	0.332608	2020.51	0.270919	3460.3	2480.59	138.734	0.0186021	658.177	0.0882511	1427350	146704	121000	75967	65303	54699	377357
1386	165.228	0.119212	387.827	0.279817	110.951	0.0800513	165.228	387.827	17.4366	0.0125806	5.56475	0.00401497	76933	10643	27373	27909	27909	12870	0
4013	1736.9	0.432817	2001.76	0.49882	308.411	0.0768529	1736.9	2001.76	78.7202	0.0196163	58.3819	0.0145482	144778	43145	55942	55963	927	25255	2343
856	105.738	0.123526	237.785	0.277786	0	0	105.738	237.785	13.9493	0.0162959	6.71608	0.00784589	169811	546047	18770	26093	733	5680	0
1015	617.879	0.608748	91.1508	0.0898038	0	0	617.879	91.1508	15.9921	0.0157558	0	0	716329	1268040	751699	707992	106486	29900	1251
2028	3688.54	1.81881	0	0	110.594	0.0545337	3688.54	0	32.8305	0.0161886	30.1264	0.0148552	147910	51982	51920	21181	14103	0	0
766	0	0	0	0	0	0	0	0	2.33461	0.00304779	15.351	0.0200405	140873	460770	16234	340	300	741	0
1845	2443.25	1.32425	469.96	0.254721	611.454	0.331411	2443.25	469.96	28.081	0.0152201	37.4182	0.0202808	925981	98578	34118	58628	34088	10463	6348
718	0	0	14.4751	0.0201603	42.2412	0.0588317	0	14.4751	28.4312	0.0395978	41.064	0.0571923	2827234	1760755	234999	44171	1249	1089	21154
1320	744.766	0.564217	2059.37	1.56013	59.7686	0.0452792	744.766	2059.37	16.1964	0.01227	36.2189	0.0274385	1743621	674771	5495	16202	16183	2276	0
570	1558.44	2.73411	284.063	0.498357	78.7779	0.138207	1558.44	284.063	7.14245	0.0125306	13.4322	0.0235652	509471	582128	505999	506985	0	3674	1390
